user_id,age,gender,city_level,monthly_consumption,shopping_frequency,product_diversity,high_value_purchase_history,average_browse_time,promotion_participation,favorites_count,friends_count,sharing_times,purchase_high_value_probability
477,22,1,2,3650,3,12,1,423,40,19,229,2,0
478,59,0,1,3642,11,4,1,12,15,2,23,66,0
479,48,1,4,3770,14,28,1,155,23,96,267,39,1
480,50,0,3,4779,14,42,1,229,21,87,245,91,1
481,39,0,1,9336,1,8,0,996,43,57,118,90,0
482,57,1,2,5459,12,12,1,322,7,80,117,80,0
483,19,1,3,7933,7,45,1,884,28,88,145,62,0
484,57,1,3,4517,2,38,0,331,5,36,133,92,1
485,63,1,2,8562,16,7,0,199,24,46,23,45,0
486,44,1,4,3611,16,36,0,783,35,7,301,20,0
487,22,1,1,6398,15,9,1,143,29,58,171,2,0
488,42,0,2,1996,10,6,0,11,49,54,212,27,0
489,35,0,2,4732,3,4,1,760,50,50,123,10,0
490,37,1,1,1267,20,18,0,825,32,72,340,91,0
491,20,0,1,4479,8,28,1,616,27,63,485,21,1
492,60,0,1,5951,19,3,0,535,35,83,212,25,1
493,62,0,4,3142,11,44,1,398,19,37,278,67,0
494,31,1,4,5652,17,7,1,931,21,86,432,49,0
495,45,0,2,1814,4,26,0,674,13,21,33,6,0
496,60,0,2,2521,13,12,1,546,4,21,205,39,0
497,67,1,4,5915,2,21,0,676,50,82,276,89,1
498,67,1,4,1600,19,44,0,394,41,92,20,59,0
499,47,0,2,4242,16,41,0,611,47,20,328,90,1
500,48,1,4,7535,4,37,1,90,29,75,64,56,1
501,48,1,4,2810,16,48,1,836,47,12,346,60,1
502,64,0,4,9881,16,46,0,321,31,53,104,62,0
503,70,1,1,2175,13,23,1,349,10,36,353,71,1
504,59,0,4,4930,16,35,1,418,4,86,253,0,0
505,29,0,1,8501,3,10,1,504,13,40,127,56,1
506,43,1,3,2948,2,39,0,677,32,76,138,37,0
507,18,0,3,3903,16,49,1,649,1,59,47,15,1
508,59,0,2,4063,0,40,1,617,4,61,497,23,1
509,63,1,2,7379,17,29,0,904,46,94,69,36,1
510,70,0,1,6845,10,7,1,299,28,83,288,52,0
511,30,1,2,4099,7,22,1,507,38,79,156,9,0
512,66,1,2,8391,3,43,0,138,50,72,432,56,0
513,29,1,3,9989,13,26,0,786,50,81,58,73,0
514,68,0,4,4684,11,3,1,4,27,60,20,98,0
515,28,1,1,4894,5,24,0,960,40,74,15,39,1
516,31,1,1,6966,10,21,0,30,6,44,83,57,1
517,52,1,1,7394,13,39,1,725,7,86,229,21,1
518,59,0,3,9068,20,10,1,204,45,45,75,32,0
519,22,0,4,5807,10,29,0,954,38,41,55,20,0
520,51,0,1,6946,18,49,1,901,9,90,8,85,0
521,20,1,1,5200,3,7,0,196,2,80,87,25,0
522,46,0,4,1862,8,49,1,356,44,92,5,57,0
523,28,1,1,1908,4,47,0,227,26,26,495,37,0
524,54,0,3,8247,11,40,1,383,37,20,388,11,1
525,20,1,4,4841,10,38,0,33,16,43,500,6,1
526,50,0,2,4419,3,28,1,653,12,36,1,80,1
527,60,1,4,8772,18,43,0,784,37,94,369,58,1
528,65,1,3,3860,9,23,0,300,41,32,272,47,1
529,48,1,4,9120,11,42,1,642,47,56,328,85,0
530,48,0,1,2867,3,36,0,892,33,44,458,98,0
531,18,1,1,2132,10,15,0,310,36,77,37,92,0
532,31,0,2,1467,4,22,0,158,23,52,27,82,1
533,51,0,1,7031,18,40,0,884,41,72,362,26,0
534,66,1,4,7292,9,25,0,933,36,34,241,77,1
535,48,0,2,4637,2,32,1,554,26,24,19,85,0
536,27,0,2,5102,5,37,1,185,50,83,63,84,0
537,43,0,3,5090,4,32,0,49,48,98,248,18,1
538,56,1,2,2928,5,25,1,7,13,24,170,81,1
539,56,0,2,7601,7,37,1,133,33,21,16,76,1
540,47,1,1,8842,10,32,1,133,8,41,48,55,0
541,59,1,3,7380,20,19,0,917,18,45,111,70,1
542,56,0,1,7429,20,15,0,753,19,34,333,70,1
543,18,0,3,1151,0,36,0,284,22,57,209,31,1
544,43,1,4,5953,14,38,0,955,46,5,198,15,1
545,23,1,3,9619,15,39,1,34,48,59,316,22,1
546,39,1,3,4801,20,17,1,56,37,1,106,8,0
547,66,0,2,5677,18,43,1,431,20,14,246,88,0
548,34,0,1,4702,19,13,1,804,30,13,307,19,1
549,27,1,2,2837,16,50,0,637,7,46,470,66,0
550,38,1,1,4972,3,40,1,291,31,37,448,45,0
551,31,0,1,4591,10,49,0,864,15,57,20,97,0
552,70,1,4,2554,14,2,1,293,29,20,41,14,1
553,28,1,4,9326,17,17,1,744,38,41,289,34,1
554,35,0,2,8961,10,27,1,432,29,12,275,75,1
555,62,0,1,6548,17,10,1,877,10,36,90,38,1
556,21,0,2,5954,1,3,0,558,3,72,76,5,0
557,39,1,4,9825,10,47,0,613,36,60,197,33,1
558,38,0,2,7264,7,5,1,667,12,14,245,4,0
559,56,1,4,8674,20,28,0,288,35,68,447,47,1
560,39,1,3,5078,12,10,0,446,22,15,357,52,1
561,58,1,2,7620,4,50,0,973,0,77,446,64,1
562,70,0,4,7968,20,41,1,799,24,72,100,52,1
563,39,1,1,9372,14,6,1,523,5,56,179,51,1
564,46,1,2,3107,7,34,1,55,2,40,373,76,0
565,62,0,2,5622,14,22,0,845,20,68,151,35,1
566,68,1,4,7428,14,30,1,556,24,22,124,27,1
567,62,1,2,1224,10,35,0,897,25,20,71,78,1
568,60,1,3,7406,19,30,1,982,19,74,137,59,1
569,26,0,3,4822,2,30,0,827,35,82,412,55,0
570,39,1,1,3250,20,39,1,233,17,77,391,64,1
571,55,0,2,6915,5,28,0,783,9,77,286,2,0
572,32,0,3,2660,19,3,0,697,6,5,291,95,1
573,37,1,3,2784,11,41,1,601,17,88,61,53,0
574,35,0,4,5925,11,4,1,975,41,83,238,45,0
575,52,0,3,2003,3,39,1,564,48,20,43,7,0
576,30,1,1,4279,9,2,0,633,12,94,206,87,1
577,56,0,4,7443,2,42,0,86,22,25,46,83,0
578,59,0,3,6772,17,10,1,767,5,23,428,49,0
579,67,0,1,3746,14,7,0,879,47,85,395,65,1
580,18,0,3,4781,10,27,0,680,7,45,136,41,1
581,63,0,1,1157,10,36,0,321,30,15,374,86,1
582,38,0,1,6551,13,49,0,183,7,39,256,66,1
583,55,1,2,7916,9,29,0,103,43,0,311,16,0
584,29,1,4,3336,8,37,1,335,20,16,364,39,0
585,58,0,4,4417,9,15,1,49,28,24,472,66,1
586,57,0,2,9860,7,25,0,932,31,7,251,49,0
587,55,0,3,2530,7,30,0,483,32,52,216,12,0
588,38,1,2,2517,10,21,0,449,38,74,453,9,0
589,64,1,2,2732,5,1,1,995,27,93,214,49,0
590,29,1,1,7077,17,29,1,533,46,83,299,5,0
591,50,1,3,6409,13,19,0,582,3,87,254,33,0
592,37,0,3,3659,3,12,0,961,5,67,128,69,0
593,68,0,3,1836,6,39,0,749,26,32,356,78,0
594,24,1,2,7739,1,40,1,952,3,0,149,65,0
595,43,1,1,6186,3,27,0,906,37,87,378,84,0
596,68,0,4,4672,5,16,0,66,19,82,255,85,1
597,56,0,3,2636,0,22,0,980,28,57,430,42,0
598,34,1,4,3360,19,39,0,86,25,89,453,39,1
599,46,1,4,7454,9,16,1,780,41,80,342,11,1
600,44,1,1,8343,9,4,1,409,0,82,154,55,1
601,70,1,1,8340,14,19,0,257,16,65,322,100,0
602,29,1,2,5423,19,39,1,321,41,42,461,34,1
603,63,0,3,1004,14,31,1,924,16,6,36,52,1
604,40,0,3,8801,19,30,1,708,39,78,144,8,0
605,58,0,4,7854,6,3,0,417,5,72,439,88,0
606,22,0,3,4912,20,23,0,882,20,19,287,61,0
607,66,0,4,3789,20,43,1,724,9,52,303,24,0
608,18,1,1,2084,12,38,1,867,48,1,339,54,1
609,40,0,4,3167,1,30,1,396,1,32,283,67,1
610,66,1,1,3368,12,7,1,207,2,99,76,3,0
611,37,0,2,5249,5,36,1,56,10,66,66,11,1
612,69,1,2,4361,9,20,1,624,44,96,344,20,1
613,46,1,4,3234,2,3,0,651,49,81,165,19,0
614,42,1,4,8657,6,20,0,650,45,33,329,40,1
615,32,0,2,7139,5,46,0,933,9,73,349,25,1
616,57,1,2,1729,6,37,1,727,6,39,466,59,0
617,58,0,2,6582,20,40,0,474,45,50,56,45,0
618,33,1,4,4446,8,15,0,653,36,46,168,37,1
619,65,0,2,4909,17,29,0,702,12,40,384,100,1
620,64,1,2,6621,19,17,0,29,0,80,222,88,1
621,32,1,1,2154,18,23,1,621,2,58,213,4,1
622,19,1,3,8912,5,50,0,553,42,96,381,19,0
623,34,1,3,8228,7,26,0,513,33,97,162,15,0
624,43,0,2,3384,8,13,0,467,18,55,468,65,0
625,65,1,1,3897,11,36,1,407,48,36,367,25,1
626,32,1,1,1702,2,36,1,737,4,43,51,19,0
627,61,0,4,6973,0,8,1,93,29,44,105,5,1
628,65,0,1,6595,2,34,1,215,49,85,121,12,1
629,42,1,4,6935,3,14,1,210,19,24,403,6,0
630,21,0,1,4690,3,3,1,147,2,66,420,60,0
631,34,1,4,8805,11,28,0,264,21,91,84,48,0
632,56,1,3,2471,7,44,0,37,21,27,109,95,1
633,34,0,1,4112,5,46,1,711,1,78,204,31,0
634,60,0,1,3146,0,19,0,400,4,46,264,11,0
635,37,0,1,4110,5,46,0,993,11,14,215,85,0
636,54,1,2,3209,6,36,1,855,4,83,138,9,1
637,68,0,1,5902,7,1,0,671,4,38,448,77,0
638,68,0,3,9277,9,11,1,930,48,0,429,17,0
639,40,0,4,8140,18,1,1,813,13,37,164,8,1
640,31,1,1,3480,5,1,1,101,21,75,391,91,0
641,18,0,2,2354,16,25,1,313,39,86,173,40,1
642,41,0,3,5248,15,50,1,990,3,64,130,85,1
643,55,0,2,8337,14,33,0,893,19,41,353,29,0
644,25,0,2,2420,3,25,1,636,39,98,261,84,0
645,51,0,3,2876,2,23,0,467,12,34,241,18,1
646,26,0,4,5466,18,32,0,556,40,13,304,63,0
647,59,0,4,3581,11,2,0,975,29,66,375,93,1
648,46,1,4,4082,4,42,1,70,46,94,486,28,0
649,39,0,4,3407,16,37,1,827,31,85,242,36,1
650,45,0,1,5889,2,42,0,573,11,78,403,43,0
651,51,1,2,8292,0,8,1,719,0,23,285,65,1
652,44,0,1,9503,15,12,0,254,22,88,421,86,1
653,41,0,1,2031,17,1,0,300,21,83,293,61,0
654,57,0,2,1830,16,5,0,732,30,74,126,74,0
655,24,1,1,4694,5,36,0,387,13,61,176,51,0
656,36,1,2,9358,11,36,1,303,19,55,159,99,1
657,70,1,4,9293,4,48,0,765,9,6,29,18,0
658,61,1,1,6342,14,30,0,434,40,65,470,58,1
659,44,0,3,8533,3,4,1,532,26,52,65,87,0
660,55,0,2,9457,19,6,1,977,30,33,145,52,1
661,22,0,3,7854,20,39,1,166,34,54,261,24,1
662,44,1,2,2390,9,2,0,827,3,72,433,46,1
663,44,1,3,7325,12,23,1,669,38,32,201,39,1
664,24,1,4,2537,20,45,0,787,28,52,156,2,0
665,51,1,4,2304,3,34,1,725,50,88,4,19,0
666,32,0,2,5433,9,40,0,577,29,8,230,2,1
667,36,1,1,2557,11,39,1,700,9,26,366,49,0
668,36,1,4,1864,19,43,1,659,11,67,122,77,1
669,51,1,4,6135,2,9,0,956,41,7,196,33,1
670,24,0,1,5589,14,19,0,952,23,46,117,13,0
671,26,1,1,1217,3,33,1,547,39,45,157,44,1
672,43,0,2,9953,11,40,0,525,48,81,142,35,0
673,19,0,1,8597,5,50,1,859,41,90,387,91,0
674,56,1,1,1461,9,35,1,304,35,21,169,39,1
675,37,0,3,3053,15,24,0,144,18,72,203,98,0
676,57,0,2,9191,11,47,1,726,4,59,470,37,1
677,67,0,3,4002,1,34,1,847,5,72,41,17,1
678,67,0,1,6828,7,42,1,293,33,27,101,86,0
679,41,1,4,5915,13,39,1,988,5,89,369,62,0
680,22,0,4,4144,10,14,0,241,7,11,428,60,0
681,58,1,3,3388,7,9,0,162,9,86,201,42,1
682,67,0,2,1918,7,8,1,786,47,47,320,49,0
683,57,1,4,2189,0,50,0,377,42,29,344,45,1
684,22,0,4,2027,12,29,0,633,43,47,15,88,0
685,38,1,4,3322,6,1,1,56,48,25,300,85,1
686,29,0,4,4444,17,15,0,913,35,98,457,90,0
687,37,0,4,4684,5,30,1,776,22,65,464,24,1
688,22,1,1,2088,14,39,1,768,14,97,169,85,1
689,41,1,2,2345,15,12,1,643,48,37,460,6,0
690,35,0,3,2720,2,30,0,638,42,27,179,40,1
691,64,1,1,6432,3,6,1,61,21,40,117,35,0
692,46,0,1,7974,0,6,1,67,40,62,82,56,1
693,52,0,3,9339,18,21,0,160,48,3,29,43,1
694,36,0,3,9506,6,41,0,426,50,15,236,92,1
695,25,1,2,2253,7,3,1,848,39,30,332,55,0
696,54,1,2,5869,19,34,0,67,48,72,281,79,0
697,51,0,2,2560,12,14,0,745,16,79,202,32,0
698,21,0,3,5080,18,17,1,183,22,24,163,42,1
699,65,1,4,5768,13,38,1,987,39,78,220,42,1
700,26,1,2,7506,14,24,0,243,35,85,434,72,1
701,42,1,1,6680,11,13,1,218,34,26,156,37,1
702,59,0,1,5055,20,38,0,890,42,94,347,97,1
703,41,1,2,6270,14,24,1,789,32,6,496,77,0
704,21,1,2,6071,18,9,0,870,38,13,319,60,1
705,29,0,1,6416,0,36,0,53,35,48,61,92,0
706,65,0,3,9405,1,16,1,791,47,52,139,45,1
707,60,0,4,8798,18,29,1,974,46,45,322,89,0
708,35,0,2,4790,12,20,0,977,10,38,47,88,1
709,44,0,3,8407,6,40,1,900,3,72,123,31,1
710,63,0,4,2775,4,2,1,712,36,70,373,67,0
711,68,0,3,8326,9,18,0,776,25,25,107,62,0
712,68,0,1,6508,5,14,1,707,12,45,497,100,1
713,70,1,2,1717,2,46,0,638,41,70,336,33,1
714,52,0,4,1988,2,26,1,95,16,60,267,53,0
715,70,0,3,8247,6,30,1,345,32,22,229,22,0
716,67,0,1,2031,0,16,0,12,43,63,183,95,0
717,43,1,3,4635,19,4,1,222,10,18,405,5,1
718,37,0,4,5124,2,1,1,62,19,23,120,80,0
719,54,0,4,2310,5,19,1,972,15,56,104,68,0
720,42,1,4,5930,8,50,1,502,22,14,42,89,0
721,44,1,1,5739,8,38,1,788,46,71,356,91,0
722,26,0,3,5959,9,20,0,373,38,30,459,77,0
723,18,0,2,2230,11,21,0,921,36,67,383,25,1
724,59,1,4,7025,11,6,0,778,44,100,115,96,0
725,45,1,4,7858,14,22,1,997,35,27,170,100,0
726,47,0,3,4323,16,32,1,310,40,51,45,58,0
727,26,1,2,5479,8,30,0,1,3,99,368,68,0
728,64,1,2,3283,16,11,1,95,28,68,282,24,1
729,28,0,1,1450,0,48,1,486,33,86,100,34,1
730,29,1,4,4906,11,12,1,351,38,86,318,49,0
731,30,1,2,2419,3,45,1,23,20,66,134,99,1
732,70,0,3,8210,14,19,1,343,18,46,113,75,0
733,24,0,1,5353,6,1,0,712,12,71,210,30,1
734,67,1,2,7508,6,17,0,276,5,32,84,68,0
735,41,1,4,1669,18,28,1,991,19,62,275,26,0
736,57,1,2,3634,9,6,1,593,39,86,111,23,0
737,43,1,1,9203,7,27,0,801,27,57,354,32,1
738,38,0,1,4396,14,15,1,192,40,79,273,20,0
739,54,0,2,7058,5,5,0,608,12,39,357,66,1
740,63,1,4,8010,13,24,1,7,18,7,112,97,0
741,39,1,2,9074,2,2,1,211,18,46,191,34,1
742,46,0,1,1605,11,35,0,340,15,52,174,84,0
743,45,0,2,5236,13,13,0,863,49,2,471,53,1
744,60,0,3,7051,7,35,1,949,20,0,312,33,0
745,68,0,4,5291,10,12,1,454,34,33,388,14,0
746,58,0,2,9200,8,10,1,974,18,9,264,41,0
747,19,0,3,6760,3,19,1,547,36,21,422,0,0
748,44,1,1,3044,19,47,0,49,35,46,424,96,0
749,59,1,1,5384,16,26,0,488,20,76,494,94,0
750,30,0,3,1464,0,10,1,359,11,87,340,2,1
751,61,1,1,7218,4,49,0,660,5,51,342,77,0
752,24,1,4,7280,0,22,0,458,2,2,391,16,1
753,21,1,1,4008,14,49,1,970,7,38,233,27,0
754,33,0,2,9177,8,6,1,112,1,77,11,76,0
755,26,1,3,1009,20,48,0,844,10,16,247,32,1
756,54,1,1,6924,5,12,0,769,42,81,236,35,0
757,27,1,4,5904,17,40,0,429,49,100,240,34,0
758,59,1,3,9716,8,41,1,948,48,72,272,58,0
759,49,0,4,7536,3,2,0,505,9,75,168,69,0
760,45,1,2,2603,11,11,0,839,49,76,321,77,0
761,46,0,3,1273,12,19,1,125,25,56,310,44,1
762,52,1,4,7435,3,38,1,397,22,27,488,21,0
763,32,1,2,2259,6,4,1,743,36,97,412,65,0
764,49,0,3,3122,18,50,1,335,33,88,91,82,1
765,48,1,4,8228,10,5,1,814,36,40,222,56,1
766,63,1,3,7661,11,49,1,6,6,40,164,40,0
767,25,0,1,3187,2,7,0,163,6,81,308,79,1
768,51,1,3,2826,0,19,0,693,42,58,55,46,1
769,26,0,3,3423,9,24,1,378,49,29,271,6,1
770,24,0,2,3503,10,38,0,179,23,14,73,11,0
771,35,1,4,4492,13,18,0,605,0,17,369,48,1
772,59,1,2,8921,7,32,1,429,2,55,251,42,0
773,68,1,2,1269,12,42,1,485,20,98,232,96,1
774,44,1,4,3026,9,2,0,321,29,26,476,66,0
775,62,0,2,4528,16,34,1,501,4,4,388,36,0
776,36,0,2,8953,16,21,0,84,26,6,36,46,1
777,29,0,1,2237,13,49,0,819,5,98,38,5,1
778,32,0,3,5547,1,13,0,1,8,83,151,25,1
779,27,1,1,4284,19,5,0,441,11,12,150,31,0
780,41,1,1,8944,6,26,0,544,13,74,247,18,0
781,33,1,2,3404,20,37,0,879,9,12,419,87,0
782,67,1,4,4020,2,28,0,367,40,88,153,33,1
783,66,1,2,9260,1,7,0,992,47,47,107,41,1
784,40,0,3,9494,8,14,0,846,15,40,148,8,0
785,53,0,1,4654,10,24,0,169,36,26,149,13,1
786,38,0,1,4899,20,20,1,310,35,53,423,39,1
787,66,0,1,8996,3,37,1,801,39,75,405,16,1
788,35,0,2,4629,14,43,1,779,23,77,175,98,1
789,48,0,3,3476,5,39,1,617,17,1,173,72,1
790,47,1,2,2859,8,3,0,466,18,42,221,57,0
791,45,1,3,6793,10,13,1,781,5,96,379,53,0
792,19,0,1,3562,5,40,1,688,24,87,101,46,0
793,27,0,2,8689,7,5,1,926,0,89,471,61,1
794,24,0,2,7401,18,49,0,125,9,88,116,86,0
795,52,0,3,7886,1,20,1,35,39,52,357,94,0
796,67,1,4,2748,15,39,1,684,22,96,339,83,1
797,62,1,2,8628,0,43,0,603,4,61,467,63,1
798,67,0,3,6902,20,6,1,653,18,80,189,98,0
799,33,1,2,3787,14,46,0,535,31,46,129,63,0
800,37,0,2,8895,6,16,0,564,48,36,482,94,0
801,38,1,2,8982,20,18,0,705,9,27,417,23,1
802,33,0,4,8127,10,41,0,269,23,3,322,86,1
803,57,0,3,6057,3,19,0,892,31,66,408,84,1
804,35,1,1,2816,8,8,0,438,12,40,341,78,0
805,43,0,4,7118,6,41,0,598,42,71,353,42,0
806,38,1,3,9516,13,41,0,296,28,20,205,0,1
807,69,0,4,1744,11,45,1,474,6,5,208,49,0
808,32,0,1,4716,1,16,0,175,38,74,38,73,1
809,65,1,2,8902,20,32,0,123,8,71,392,75,0
810,27,0,1,9430,17,15,0,388,46,55,347,96,0
811,34,1,4,8779,20,36,1,339,16,17,97,33,1
812,46,0,1,5358,5,47,0,699,17,4,271,43,0
813,25,1,2,9990,1,50,1,523,22,14,300,34,1
814,27,1,1,8221,12,28,0,200,0,84,64,92,0
815,64,0,2,3161,5,42,0,828,46,26,468,0,1
816,64,0,3,7259,15,22,0,925,45,59,483,72,0
817,61,1,1,2411,3,42,1,185,24,82,190,21,0
818,45,0,4,3791,19,49,0,145,11,27,425,10,0
819,56,1,2,1608,13,33,0,269,6,30,223,65,1
820,31,1,1,8450,10,28,1,7,11,40,254,80,1
821,18,1,3,6546,16,16,0,41,25,15,273,31,0
822,47,0,1,9786,2,30,0,6,25,91,275,65,0
823,67,0,3,2313,11,24,0,725,44,48,483,72,1
824,60,0,4,2946,5,6,1,531,29,38,91,64,1
825,37,1,3,6634,4,32,1,326,50,30,208,44,1
826,26,1,4,3388,4,14,1,771,29,12,413,76,1
827,55,1,3,8104,3,47,0,472,29,93,306,22,0
828,19,0,2,9800,6,50,1,881,33,24,123,27,1
829,48,1,4,1763,7,19,0,841,43,76,355,33,1
830,38,0,1,2159,10,5,0,918,6,65,266,34,1
831,45,1,4,7663,10,36,1,822,45,68,86,97,0
832,26,1,1,7803,8,15,1,925,2,59,158,56,0
833,20,1,2,5568,14,4,0,69,12,85,13,38,0
834,59,0,4,3182,5,43,1,734,12,77,92,92,0
835,22,0,3,4198,7,25,1,433,1,88,256,78,1
836,20,0,2,6957,15,40,0,792,2,80,44,15,1
837,44,0,4,3351,1,2,1,7,38,2,299,8,0
838,52,1,1,2362,3,17,0,391,25,46,295,94,0
839,48,1,2,8470,15,13,0,54,8,54,469,34,1
840,27,1,2,9469,10,4,1,652,5,81,88,57,0
841,59,0,2,5457,14,38,0,216,21,82,84,30,1
842,36,0,3,9166,6,5,1,869,16,68,373,80,1
843,55,1,4,2296,1,47,0,361,49,15,433,37,0
844,46,1,4,9515,16,23,0,342,21,62,151,83,1
845,56,0,2,6831,7,25,1,840,2,57,172,95,0
846,41,0,3,7581,13,30,0,123,41,0,447,85,0
847,27,0,2,6754,5,42,0,665,12,34,407,44,0
848,61,0,4,2784,4,7,0,665,0,54,38,53,1
849,60,1,3,4715,4,20,0,368,20,38,450,58,1
850,37,1,2,2799,19,18,0,410,40,79,388,34,0
851,21,1,1,6601,11,48,1,304,7,32,319,54,0
852,29,1,1,8522,9,48,0,410,16,47,188,11,1
853,19,1,2,3176,1,12,0,739,38,29,137,38,1
854,65,0,4,4989,2,26,1,184,22,0,33,53,0
855,59,1,2,3159,20,22,1,417,22,48,118,55,1
856,50,0,2,3393,15,41,1,976,50,79,30,62,0
857,66,0,2,3590,4,28,0,274,10,6,290,55,0
858,36,0,3,8947,5,31,0,176,32,27,205,47,0
859,29,1,3,8408,0,2,1,881,26,65,210,87,1
860,28,1,3,4828,5,16,0,522,46,69,146,69,0
861,23,1,2,8205,13,3,0,212,26,58,353,40,0
862,52,0,2,1341,16,32,1,80,27,12,400,50,0
863,32,1,3,2003,3,34,0,625,3,46,399,17,1
864,37,0,3,1271,11,41,1,735,25,95,397,73,1
865,63,1,3,4118,16,27,0,943,45,64,346,66,1
866,18,0,1,6723,18,38,1,37,13,100,373,51,0
867,51,0,1,9633,2,50,0,996,25,36,133,73,1
868,64,1,1,4955,16,48,1,774,48,61,66,83,0
869,28,1,2,4157,12,30,0,91,26,81,384,0,0
870,56,1,1,2089,2,16,0,786,40,70,80,95,0
871,43,0,1,1764,15,16,0,188,42,27,224,44,0
872,43,1,1,6058,8,37,0,843,29,36,378,69,1
873,70,1,1,4085,1,46,1,834,17,37,85,12,1
874,53,0,1,9060,17,41,0,789,24,21,480,44,0
875,24,1,3,9726,16,42,1,943,26,83,293,92,0
876,59,0,1,8194,15,32,0,546,5,56,453,0,1
877,31,0,1,3359,11,10,0,563,44,40,466,100,0
878,46,1,3,8622,8,34,0,780,8,33,233,1,1
879,64,0,1,8763,4,23,0,783,10,34,277,18,1
880,52,1,1,9638,5,29,0,199,14,67,390,87,1
881,57,1,2,8767,16,1,1,323,0,99,359,93,1
882,58,1,4,3071,0,8,0,525,30,82,83,80,0
883,55,1,4,6564,4,18,0,114,7,94,204,49,1
884,47,1,1,9271,8,21,0,495,30,49,482,56,0
885,26,0,1,4471,7,11,1,475,32,6,283,73,1
886,22,1,2,6841,0,19,0,240,24,58,177,99,1
887,20,0,4,2423,11,36,1,978,38,64,363,44,1
888,48,0,4,8622,17,9,0,546,34,43,142,60,1
889,27,1,3,5223,4,20,0,918,23,90,389,29,0
890,33,0,4,6269,19,15,1,505,21,39,403,39,0
891,64,0,3,5816,5,38,1,472,18,82,25,60,1
892,64,1,3,4219,12,2,1,766,44,52,446,9,0
893,51,0,4,8529,9,32,1,877,7,60,105,78,1
894,50,0,2,3036,19,37,1,38,4,0,83,45,1
895,70,1,3,7042,10,36,0,368,4,34,416,53,1
896,36,1,1,3623,18,33,1,481,23,55,166,10,0
897,57,0,4,7387,14,32,0,726,50,63,184,25,0
898,40,1,3,9735,1,7,1,91,27,22,131,87,1
899,38,1,2,1557,15,37,0,709,39,97,500,88,1
900,46,1,3,1729,17,20,1,549,21,1,110,10,1
901,55,0,3,4781,2,21,0,376,34,43,115,88,1
902,66,0,2,4312,13,8,1,576,17,37,412,70,1
903,69,1,2,4181,6,38,0,482,38,58,202,60,0
904,61,0,2,9577,14,41,0,181,38,37,26,17,0
905,28,0,3,4435,12,39,1,268,40,25,492,40,1
906,29,1,2,8522,19,9,1,770,11,4,473,70,1
907,67,1,4,7302,7,35,1,564,4,37,54,8,1
908,65,1,1,6562,0,37,0,729,26,65,360,70,0
909,55,1,1,3283,14,45,1,610,2,27,425,76,1
910,29,0,3,6930,20,2,1,542,50,75,70,40,1
911,48,1,3,9070,3,21,1,908,49,75,290,55,0
912,41,0,1,1658,16,40,0,47,14,50,309,63,0
913,67,0,2,8242,17,3,0,796,35,73,457,36,1
914,33,0,1,9450,2,45,0,596,19,49,98,12,1
915,30,1,3,1506,9,19,0,681,18,88,89,26,1
916,60,0,2,7397,11,35,0,308,10,20,359,46,1
917,50,0,2,8770,16,21,0,631,27,98,294,91,0
918,47,0,3,9370,15,39,1,467,20,93,112,17,0
919,59,0,3,5205,19,50,0,724,3,85,68,13,1
920,36,1,3,8157,8,18,1,961,14,43,472,73,1
921,27,1,1,2715,18,32,0,133,17,81,86,49,1
922,28,1,3,8370,7,5,1,160,44,14,289,98,1
923,19,0,2,9259,5,21,0,527,7,43,213,17,1
924,42,1,3,7284,17,13,1,770,8,56,285,86,0
925,44,1,3,4714,14,37,0,453,46,86,454,85,1
926,36,1,1,4600,4,39,0,717,30,38,496,96,0
927,51,0,3,7694,18,21,0,873,42,45,54,76,0
928,68,1,1,5101,2,48,0,394,20,97,185,35,1
929,22,0,3,7232,2,43,1,549,43,11,304,87,1
930,44,0,3,7316,10,46,1,603,34,83,133,58,1
931,32,1,2,9755,8,30,0,867,16,78,429,86,1
932,56,1,2,3154,7,15,0,589,34,75,396,89,1
933,64,1,3,2737,0,30,0,908,21,56,382,88,0
934,57,1,4,4705,5,25,1,258,39,52,481,82,0
935,34,1,1,3101,17,2,0,93,17,74,411,12,1
936,68,1,3,3038,10,25,1,962,13,34,190,49,1
937,32,0,4,5072,20,32,1,279,8,65,92,84,1
938,52,1,3,9960,13,22,0,851,20,100,193,0,1
939,67,0,3,1355,17,11,1,569,37,93,318,5,0
940,29,1,4,7595,11,49,1,394,6,11,405,82,1
941,48,0,4,4073,16,26,0,447,40,12,202,31,0
942,66,0,3,7987,16,15,0,432,17,87,11,59,1
943,34,1,2,5711,17,48,0,932,46,38,263,40,0
944,27,1,4,9370,14,19,1,560,4,49,130,23,1
945,18,0,4,6126,11,48,1,567,36,60,364,5,1
946,32,0,2,9598,17,48,1,88,15,84,35,2,0
947,28,0,4,9606,12,43,1,335,15,64,438,30,0
948,34,1,2,4517,11,29,0,306,20,16,402,67,1
949,36,0,1,6061,8,25,0,280,12,45,495,43,0
950,58,0,1,8751,8,28,1,468,9,71,87,70,1
951,26,0,3,5837,2,11,1,656,44,8,372,42,1
952,68,1,4,2401,10,11,1,877,8,60,332,56,1
953,27,1,3,6814,3,28,0,698,15,7,383,13,1
954,61,0,4,1184,1,25,0,293,0,14,319,45,0
955,53,0,1,5324,5,6,0,592,1,29,304,87,1
